id,length,starting_pitch,sequence
1576,11,F,"F, F, B, F, B, F, F, F, F, B, H"
1577,11,F,"F, F, B, F, B, F, F, F, F, F, H"
1578,11,F,"F, F, B, F, F, B, B, F, F, F, H"
1579,11,F,"F, F, B, F, F, B, F, B, F, F, H"
1580,11,F,"F, F, B, F, F, B, F, F, B, F, H"
1581,11,F,"F, F, B, F, F, B, F, F, F, B, H"
1582,11,F,"F, F, B, F, F, B, F, F, F, F, H"
1583,11,F,"F, F, B, F, F, F, B, B, F, F, H"
1584,11,F,"F, F, B, F, F, F, B, F, B, F, H"
1585,11,F,"F, F, B, F, F, F, B, F, F, B, H"
1586,11,F,"F, F, B, F, F, F, B, F, F, F, H"
1587,11,F,"F, F, B, F, F, F, F, B, B, F, H"
1588,11,F,"F, F, B, F, F, F, F, B, F, B, H"
1589,11,F,"F, F, B, F, F, F, F, B, F, F, H"
1590,11,F,"F, F, B, F, F, F, F, F, B, B, H"
1591,11,F,"F, F, B, F, F, F, F, F, B, F, H"
1592,11,F,"F, F, B, F, F, F, F, F, F, B, H"
1593,11,F,"F, F, B, F, F, F, F, F, F, F, H"
1594,11,F,"F, F, F, B, B, B, F, F, F, F, H"
1595,11,F,"F, F, F, B, B, F, B, F, F, F, H"
1596,11,F,"F, F, F, B, B, F, F, B, F, F, H"
1597,11,F,"F, F, F, B, B, F, F, F, B, F, H"
1598,11,F,"F, F, F, B, B, F, F, F, F, B, H"
1599,11,F,"F, F, F, B, B, F, F, F, F, F, H"
1600,11,F,"F, F, F, B, F, B, B, F, F, F, H"
1601,11,F,"F, F, F, B, F, B, F, B, F, F, H"
1602,11,F,"F, F, F, B, F, B, F, F, B, F, H"
1603,11,F,"F, F, F, B, F, B, F, F, F, B, H"
1604,11,F,"F, F, F, B, F, B, F, F, F, F, H"
1605,11,F,"F, F, F, B, F, F, B, B, F, F, H"
1606,11,F,"F, F, F, B, F, F, B, F, B, F, H"
1607,11,F,"F, F, F, B, F, F, B, F, F, B, H"
1608,11,F,"F, F, F, B, F, F, B, F, F, F, H"
1609,11,F,"F, F, F, B, F, F, F, B, B, F, H"
1610,11,F,"F, F, F, B, F, F, F, B, F, B, H"
1611,11,F,"F, F, F, B, F, F, F, B, F, F, H"
1612,11,F,"F, F, F, B, F, F, F, F, B, B, H"
1613,11,F,"F, F, F, B, F, F, F, F, B, F, H"
1614,11,F,"F, F, F, B, F, F, F, F, F, B, H"
1615,11,F,"F, F, F, B, F, F, F, F, F, F, H"
1616,11,F,"F, F, F, F, B, B, B, F, F, F, H"
1617,11,F,"F, F, F, F, B, B, F, B, F, F, H"
1618,11,F,"F, F, F, F, B, B, F, F, B, F, H"
1619,11,F,"F, F, F, F, B, B, F, F, F, B, H"
1620,11,F,"F, F, F, F, B, B, F, F, F, F, H"
1621,11,F,"F, F, F, F, B, F, B, B, F, F, H"
1622,11,F,"F, F, F, F, B, F, B, F, B, F, H"
1623,11,F,"F, F, F, F, B, F, B, F, F, B, H"
1624,11,F,"F, F, F, F, B, F, B, F, F, F, H"
1625,11,F,"F, F, F, F, B, F, F, B, B, F, H"
1626,11,F,"F, F, F, F, B, F, F, B, F, B, H"
1627,11,F,"F, F, F, F, B, F, F, B, F, F, H"
1628,11,F,"F, F, F, F, B, F, F, F, B, B, H"
1629,11,F,"F, F, F, F, B, F, F, F, B, F, H"
1630,11,F,"F, F, F, F, B, F, F, F, F, B, H"
1631,11,F,"F, F, F, F, B, F, F, F, F, F, H"
1632,11,F,"F, F, F, F, F, B, B, B, F, F, H"
1633,11,F,"F, F, F, F, F, B, B, F, B, F, H"
1634,11,F,"F, F, F, F, F, B, B, F, F, B, H"
1635,11,F,"F, F, F, F, F, B, B, F, F, F, H"
1636,11,F,"F, F, F, F, F, B, F, B, B, F, H"
1637,11,F,"F, F, F, F, F, B, F, B, F, B, H"
1638,11,F,"F, F, F, F, F, B, F, B, F, F, H"
1639,11,F,"F, F, F, F, F, B, F, F, B, B, H"
1640,11,F,"F, F, F, F, F, B, F, F, B, F, H"
1641,11,F,"F, F, F, F, F, B, F, F, F, B, H"
1642,11,F,"F, F, F, F, F, B, F, F, F, F, H"
1643,11,F,"F, F, F, F, F, F, B, B, B, F, H"
1644,11,F,"F, F, F, F, F, F, B, B, F, B, H"
1645,11,F,"F, F, F, F, F, F, B, B, F, F, H"
1646,11,F,"F, F, F, F, F, F, B, F, B, B, H"
1647,11,F,"F, F, F, F, F, F, B, F, B, F, H"
1648,11,F,"F, F, F, F, F, F, B, F, F, B, H"
1649,11,F,"F, F, F, F, F, F, B, F, F, F, H"
1650,11,F,"F, F, F, F, F, F, F, B, B, B, H"
1651,11,F,"F, F, F, F, F, F, F, B, B, F, H"
1652,11,F,"F, F, F, F, F, F, F, B, F, B, H"
1653,11,F,"F, F, F, F, F, F, F, B, F, F, H"
1654,12,B,"B, B, B, S, F, F, F, F, F, F, F, H"
1655,12,B,"B, B, B, C, F, F, F, F, F, F, F, H"
1656,12,B,"B, B, S, B, F, F, F, F, F, F, F, H"
1657,12,B,"B, B, S, F, B, F, F, F, F, F, F, H"
1658,12,B,"B, B, S, F, F, B, F, F, F, F, F, H"
1659,12,B,"B, B, S, F, F, F, B, F, F, F, F, H"
1660,12,B,"B, B, S, F, F, F, F, B, F, F, F, H"
1661,12,B,"B, B, S, F, F, F, F, F, B, F, F, H"
1662,12,B,"B, B, S, F, F, F, F, F, F, B, F, H"
1663,12,B,"B, B, S, F, F, F, F, F, F, F, B, H"
1664,12,B,"B, B, C, B, F, F, F, F, F, F, F, H"
1665,12,B,"B, B, C, F, B, F, F, F, F, F, F, H"
1666,12,B,"B, B, C, F, F, B, F, F, F, F, F, H"
1667,12,B,"B, B, C, F, F, F, B, F, F, F, F, H"
1668,12,B,"B, B, C, F, F, F, F, B, F, F, F, H"
1669,12,B,"B, B, C, F, F, F, F, F, B, F, F, H"
1670,12,B,"B, B, C, F, F, F, F, F, F, B, F, H"
1671,12,B,"B, B, C, F, F, F, F, F, F, F, B, H"
1672,12,B,"B, B, F, B, F, F, F, F, F, F, F, H"
1673,12,B,"B, B, F, F, B, F, F, F, F, F, F, H"
1674,12,B,"B, B, F, F, F, B, F, F, F, F, F, H"
1675,12,B,"B, B, F, F, F, F, B, F, F, F, F, H"
1676,12,B,"B, B, F, F, F, F, F, B, F, F, F, H"
1677,12,B,"B, B, F, F, F, F, F, F, B, F, F, H"
1678,12,B,"B, B, F, F, F, F, F, F, F, B, F, H"
1679,12,B,"B, S, B, B, F, F, F, F, F, F, F, H"
1680,12,B,"B, S, B, F, B, F, F, F, F, F, F, H"
1681,12,B,"B, S, B, F, F, B, F, F, F, F, F, H"
1682,12,B,"B, S, B, F, F, F, B, F, F, F, F, H"
1683,12,B,"B, S, B, F, F, F, F, B, F, F, F, H"
1684,12,B,"B, S, B, F, F, F, F, F, B, F, F, H"
1685,12,B,"B, S, B, F, F, F, F, F, F, B, F, H"
1686,12,B,"B, S, B, F, F, F, F, F, F, F, B, H"
1687,12,B,"B, S, F, B, B, F, F, F, F, F, F, H"
1688,12,B,"B, S, F, B, F, B, F, F, F, F, F, H"
1689,12,B,"B, S, F, B, F, F, B, F, F, F, F, H"
1690,12,B,"B, S, F, B, F, F, F, B, F, F, F, H"
1691,12,B,"B, S, F, B, F, F, F, F, B, F, F, H"
1692,12,B,"B, S, F, B, F, F, F, F, F, B, F, H"
1693,12,B,"B, S, F, B, F, F, F, F, F, F, B, H"
1694,12,B,"B, S, F, B, F, F, F, F, F, F, F, H"
1695,12,B,"B, S, F, F, B, B, F, F, F, F, F, H"
1696,12,B,"B, S, F, F, B, F, B, F, F, F, F, H"
1697,12,B,"B, S, F, F, B, F, F, B, F, F, F, H"
1698,12,B,"B, S, F, F, B, F, F, F, B, F, F, H"
1699,12,B,"B, S, F, F, B, F, F, F, F, B, F, H"
1700,12,B,"B, S, F, F, B, F, F, F, F, F, B, H"
1701,12,B,"B, S, F, F, B, F, F, F, F, F, F, H"
1702,12,B,"B, S, F, F, F, B, B, F, F, F, F, H"
1703,12,B,"B, S, F, F, F, B, F, B, F, F, F, H"
1704,12,B,"B, S, F, F, F, B, F, F, B, F, F, H"
1705,12,B,"B, S, F, F, F, B, F, F, F, B, F, H"
1706,12,B,"B, S, F, F, F, B, F, F, F, F, B, H"
1707,12,B,"B, S, F, F, F, B, F, F, F, F, F, H"
1708,12,B,"B, S, F, F, F, F, B, B, F, F, F, H"
1709,12,B,"B, S, F, F, F, F, B, F, B, F, F, H"
1710,12,B,"B, S, F, F, F, F, B, F, F, B, F, H"
1711,12,B,"B, S, F, F, F, F, B, F, F, F, B, H"
1712,12,B,"B, S, F, F, F, F, B, F, F, F, F, H"
1713,12,B,"B, S, F, F, F, F, F, B, B, F, F, H"
1714,12,B,"B, S, F, F, F, F, F, B, F, B, F, H"
1715,12,B,"B, S, F, F, F, F, F, B, F, F, B, H"
1716,12,B,"B, S, F, F, F, F, F, B, F, F, F, H"
1717,12,B,"B, S, F, F, F, F, F, F, B, B, F, H"
1718,12,B,"B, S, F, F, F, F, F, F, B, F, B, H"
1719,12,B,"B, S, F, F, F, F, F, F, B, F, F, H"
1720,12,B,"B, S, F, F, F, F, F, F, F, B, B, H"
1721,12,B,"B, S, F, F, F, F, F, F, F, B, F, H"
1722,12,B,"B, C, B, B, F, F, F, F, F, F, F, H"
1723,12,B,"B, C, B, F, B, F, F, F, F, F, F, H"
1724,12,B,"B, C, B, F, F, B, F, F, F, F, F, H"
1725,12,B,"B, C, B, F, F, F, B, F, F, F, F, H"
1726,12,B,"B, C, B, F, F, F, F, B, F, F, F, H"
1727,12,B,"B, C, B, F, F, F, F, F, B, F, F, H"
1728,12,B,"B, C, B, F, F, F, F, F, F, B, F, H"
1729,12,B,"B, C, B, F, F, F, F, F, F, F, B, H"
1730,12,B,"B, C, F, B, B, F, F, F, F, F, F, H"
1731,12,B,"B, C, F, B, F, B, F, F, F, F, F, H"
1732,12,B,"B, C, F, B, F, F, B, F, F, F, F, H"
1733,12,B,"B, C, F, B, F, F, F, B, F, F, F, H"
1734,12,B,"B, C, F, B, F, F, F, F, B, F, F, H"
1735,12,B,"B, C, F, B, F, F, F, F, F, B, F, H"
1736,12,B,"B, C, F, B, F, F, F, F, F, F, B, H"
1737,12,B,"B, C, F, B, F, F, F, F, F, F, F, H"
1738,12,B,"B, C, F, F, B, B, F, F, F, F, F, H"
1739,12,B,"B, C, F, F, B, F, B, F, F, F, F, H"
1740,12,B,"B, C, F, F, B, F, F, B, F, F, F, H"
1741,12,B,"B, C, F, F, B, F, F, F, B, F, F, H"
1742,12,B,"B, C, F, F, B, F, F, F, F, B, F, H"
1743,12,B,"B, C, F, F, B, F, F, F, F, F, B, H"
1744,12,B,"B, C, F, F, B, F, F, F, F, F, F, H"
1745,12,B,"B, C, F, F, F, B, B, F, F, F, F, H"
1746,12,B,"B, C, F, F, F, B, F, B, F, F, F, H"
1747,12,B,"B, C, F, F, F, B, F, F, B, F, F, H"
1748,12,B,"B, C, F, F, F, B, F, F, F, B, F, H"
1749,12,B,"B, C, F, F, F, B, F, F, F, F, B, H"
1750,12,B,"B, C, F, F, F, B, F, F, F, F, F, H"
1751,12,B,"B, C, F, F, F, F, B, B, F, F, F, H"
1752,12,B,"B, C, F, F, F, F, B, F, B, F, F, H"
1753,12,B,"B, C, F, F, F, F, B, F, F, B, F, H"
1754,12,B,"B, C, F, F, F, F, B, F, F, F, B, H"
1755,12,B,"B, C, F, F, F, F, B, F, F, F, F, H"
1756,12,B,"B, C, F, F, F, F, F, B, B, F, F, H"
1757,12,B,"B, C, F, F, F, F, F, B, F, B, F, H"
1758,12,B,"B, C, F, F, F, F, F, B, F, F, B, H"
1759,12,B,"B, C, F, F, F, F, F, B, F, F, F, H"
1760,12,B,"B, C, F, F, F, F, F, F, B, B, F, H"
1761,12,B,"B, C, F, F, F, F, F, F, B, F, B, H"
1762,12,B,"B, C, F, F, F, F, F, F, B, F, F, H"
1763,12,B,"B, C, F, F, F, F, F, F, F, B, B, H"
1764,12,B,"B, C, F, F, F, F, F, F, F, B, F, H"
1765,12,B,"B, F, B, B, F, F, F, F, F, F, F, H"
1766,12,B,"B, F, B, F, B, F, F, F, F, F, F, H"
1767,12,B,"B, F, B, F, F, B, F, F, F, F, F, H"
1768,12,B,"B, F, B, F, F, F, B, F, F, F, F, H"
1769,12,B,"B, F, B, F, F, F, F, B, F, F, F, H"
1770,12,B,"B, F, B, F, F, F, F, F, B, F, F, H"
1771,12,B,"B, F, B, F, F, F, F, F, F, B, F, H"
1772,12,B,"B, F, B, F, F, F, F, F, F, F, B, H"
1773,12,B,"B, F, F, B, B, F, F, F, F, F, F, H"
1774,12,B,"B, F, F, B, F, B, F, F, F, F, F, H"
1775,12,B,"B, F, F, B, F, F, B, F, F, F, F, H"
1776,12,B,"B, F, F, B, F, F, F, B, F, F, F, H"
1777,12,B,"B, F, F, B, F, F, F, F, B, F, F, H"
1778,12,B,"B, F, F, B, F, F, F, F, F, B, F, H"
1779,12,B,"B, F, F, B, F, F, F, F, F, F, B, H"
1780,12,B,"B, F, F, B, F, F, F, F, F, F, F, H"
1781,12,B,"B, F, F, F, B, B, F, F, F, F, F, H"
1782,12,B,"B, F, F, F, B, F, B, F, F, F, F, H"
1783,12,B,"B, F, F, F, B, F, F, B, F, F, F, H"
1784,12,B,"B, F, F, F, B, F, F, F, B, F, F, H"
1785,12,B,"B, F, F, F, B, F, F, F, F, B, F, H"
1786,12,B,"B, F, F, F, B, F, F, F, F, F, B, H"
1787,12,B,"B, F, F, F, B, F, F, F, F, F, F, H"
1788,12,B,"B, F, F, F, F, B, B, F, F, F, F, H"
1789,12,B,"B, F, F, F, F, B, F, B, F, F, F, H"
1790,12,B,"B, F, F, F, F, B, F, F, B, F, F, H"
1791,12,B,"B, F, F, F, F, B, F, F, F, B, F, H"
1792,12,B,"B, F, F, F, F, B, F, F, F, F, B, H"
1793,12,B,"B, F, F, F, F, B, F, F, F, F, F, H"
1794,12,B,"B, F, F, F, F, F, B, B, F, F, F, H"
1795,12,B,"B, F, F, F, F, F, B, F, B, F, F, H"
1796,12,B,"B, F, F, F, F, F, B, F, F, B, F, H"
1797,12,B,"B, F, F, F, F, F, B, F, F, F, B, H"
1798,12,B,"B, F, F, F, F, F, B, F, F, F, F, H"
1799,12,B,"B, F, F, F, F, F, F, B, B, F, F, H"
1800,12,B,"B, F, F, F, F, F, F, B, F, B, F, H"
1801,12,B,"B, F, F, F, F, F, F, B, F, F, B, H"
1802,12,B,"B, F, F, F, F, F, F, B, F, F, F, H"
1803,12,B,"B, F, F, F, F, F, F, F, B, B, F, H"
1804,12,B,"B, F, F, F, F, F, F, F, B, F, B, H"
1805,12,B,"B, F, F, F, F, F, F, F, B, F, F, H"
1806,12,S,"S, B, B, B, F, F, F, F, F, F, F, H"
1807,12,S,"S, B, B, F, B, F, F, F, F, F, F, H"
1808,12,S,"S, B, B, F, F, B, F, F, F, F, F, H"
1809,12,S,"S, B, B, F, F, F, B, F, F, F, F, H"
1810,12,S,"S, B, B, F, F, F, F, B, F, F, F, H"
1811,12,S,"S, B, B, F, F, F, F, F, B, F, F, H"
1812,12,S,"S, B, B, F, F, F, F, F, F, B, F, H"
1813,12,S,"S, B, B, F, F, F, F, F, F, F, B, H"
1814,12,S,"S, B, F, B, B, F, F, F, F, F, F, H"
1815,12,S,"S, B, F, B, F, B, F, F, F, F, F, H"
1816,12,S,"S, B, F, B, F, F, B, F, F, F, F, H"
1817,12,S,"S, B, F, B, F, F, F, B, F, F, F, H"
1818,12,S,"S, B, F, B, F, F, F, F, B, F, F, H"
1819,12,S,"S, B, F, B, F, F, F, F, F, B, F, H"
1820,12,S,"S, B, F, B, F, F, F, F, F, F, B, H"
1821,12,S,"S, B, F, B, F, F, F, F, F, F, F, H"
1822,12,S,"S, B, F, F, B, B, F, F, F, F, F, H"
1823,12,S,"S, B, F, F, B, F, B, F, F, F, F, H"
1824,12,S,"S, B, F, F, B, F, F, B, F, F, F, H"
1825,12,S,"S, B, F, F, B, F, F, F, B, F, F, H"
1826,12,S,"S, B, F, F, B, F, F, F, F, B, F, H"
1827,12,S,"S, B, F, F, B, F, F, F, F, F, B, H"
1828,12,S,"S, B, F, F, B, F, F, F, F, F, F, H"
1829,12,S,"S, B, F, F, F, B, B, F, F, F, F, H"
1830,12,S,"S, B, F, F, F, B, F, B, F, F, F, H"
1831,12,S,"S, B, F, F, F, B, F, F, B, F, F, H"
1832,12,S,"S, B, F, F, F, B, F, F, F, B, F, H"
1833,12,S,"S, B, F, F, F, B, F, F, F, F, B, H"
1834,12,S,"S, B, F, F, F, B, F, F, F, F, F, H"
1835,12,S,"S, B, F, F, F, F, B, B, F, F, F, H"
1836,12,S,"S, B, F, F, F, F, B, F, B, F, F, H"
1837,12,S,"S, B, F, F, F, F, B, F, F, B, F, H"
1838,12,S,"S, B, F, F, F, F, B, F, F, F, B, H"
1839,12,S,"S, B, F, F, F, F, B, F, F, F, F, H"
1840,12,S,"S, B, F, F, F, F, F, B, B, F, F, H"
1841,12,S,"S, B, F, F, F, F, F, B, F, B, F, H"
1842,12,S,"S, B, F, F, F, F, F, B, F, F, B, H"
1843,12,S,"S, B, F, F, F, F, F, B, F, F, F, H"
1844,12,S,"S, B, F, F, F, F, F, F, B, B, F, H"
1845,12,S,"S, B, F, F, F, F, F, F, B, F, B, H"
1846,12,S,"S, B, F, F, F, F, F, F, B, F, F, H"
1847,12,S,"S, B, F, F, F, F, F, F, F, B, B, H"
1848,12,S,"S, B, F, F, F, F, F, F, F, B, F, H"
1849,12,S,"S, F, B, B, B, F, F, F, F, F, F, H"
1850,12,S,"S, F, B, B, F, B, F, F, F, F, F, H"
1851,12,S,"S, F, B, B, F, F, B, F, F, F, F, H"
1852,12,S,"S, F, B, B, F, F, F, B, F, F, F, H"
1853,12,S,"S, F, B, B, F, F, F, F, B, F, F, H"
1854,12,S,"S, F, B, B, F, F, F, F, F, B, F, H"
1855,12,S,"S, F, B, B, F, F, F, F, F, F, B, H"
1856,12,S,"S, F, B, B, F, F, F, F, F, F, F, H"
1857,12,S,"S, F, B, F, B, B, F, F, F, F, F, H"
1858,12,S,"S, F, B, F, B, F, B, F, F, F, F, H"
1859,12,S,"S, F, B, F, B, F, F, B, F, F, F, H"
1860,12,S,"S, F, B, F, B, F, F, F, B, F, F, H"
1861,12,S,"S, F, B, F, B, F, F, F, F, B, F, H"
1862,12,S,"S, F, B, F, B, F, F, F, F, F, B, H"
1863,12,S,"S, F, B, F, B, F, F, F, F, F, F, H"
1864,12,S,"S, F, B, F, F, B, B, F, F, F, F, H"
1865,12,S,"S, F, B, F, F, B, F, B, F, F, F, H"
1866,12,S,"S, F, B, F, F, B, F, F, B, F, F, H"
1867,12,S,"S, F, B, F, F, B, F, F, F, B, F, H"
1868,12,S,"S, F, B, F, F, B, F, F, F, F, B, H"
1869,12,S,"S, F, B, F, F, B, F, F, F, F, F, H"
1870,12,S,"S, F, B, F, F, F, B, B, F, F, F, H"
1871,12,S,"S, F, B, F, F, F, B, F, B, F, F, H"
1872,12,S,"S, F, B, F, F, F, B, F, F, B, F, H"
1873,12,S,"S, F, B, F, F, F, B, F, F, F, B, H"
1874,12,S,"S, F, B, F, F, F, B, F, F, F, F, H"
1875,12,S,"S, F, B, F, F, F, F, B, B, F, F, H"
1876,12,S,"S, F, B, F, F, F, F, B, F, B, F, H"
1877,12,S,"S, F, B, F, F, F, F, B, F, F, B, H"
1878,12,S,"S, F, B, F, F, F, F, B, F, F, F, H"
1879,12,S,"S, F, B, F, F, F, F, F, B, B, F, H"
1880,12,S,"S, F, B, F, F, F, F, F, B, F, B, H"
1881,12,S,"S, F, B, F, F, F, F, F, B, F, F, H"
1882,12,S,"S, F, B, F, F, F, F, F, F, B, B, H"
1883,12,S,"S, F, B, F, F, F, F, F, F, B, F, H"
1884,12,S,"S, F, B, F, F, F, F, F, F, F, B, H"
1885,12,S,"S, F, F, B, B, B, F, F, F, F, F, H"
1886,12,S,"S, F, F, B, B, F, B, F, F, F, F, H"
1887,12,S,"S, F, F, B, B, F, F, B, F, F, F, H"
1888,12,S,"S, F, F, B, B, F, F, F, B, F, F, H"
1889,12,S,"S, F, F, B, B, F, F, F, F, B, F, H"
1890,12,S,"S, F, F, B, B, F, F, F, F, F, B, H"
1891,12,S,"S, F, F, B, B, F, F, F, F, F, F, H"
1892,12,S,"S, F, F, B, F, B, B, F, F, F, F, H"
1893,12,S,"S, F, F, B, F, B, F, B, F, F, F, H"
1894,12,S,"S, F, F, B, F, B, F, F, B, F, F, H"
1895,12,S,"S, F, F, B, F, B, F, F, F, B, F, H"
1896,12,S,"S, F, F, B, F, B, F, F, F, F, B, H"
1897,12,S,"S, F, F, B, F, B, F, F, F, F, F, H"
1898,12,S,"S, F, F, B, F, F, B, B, F, F, F, H"
1899,12,S,"S, F, F, B, F, F, B, F, B, F, F, H"
1900,12,S,"S, F, F, B, F, F, B, F, F, B, F, H"
1901,12,S,"S, F, F, B, F, F, B, F, F, F, B, H"
1902,12,S,"S, F, F, B, F, F, B, F, F, F, F, H"
1903,12,S,"S, F, F, B, F, F, F, B, B, F, F, H"
1904,12,S,"S, F, F, B, F, F, F, B, F, B, F, H"
1905,12,S,"S, F, F, B, F, F, F, B, F, F, B, H"
1906,12,S,"S, F, F, B, F, F, F, B, F, F, F, H"
1907,12,S,"S, F, F, B, F, F, F, F, B, B, F, H"
1908,12,S,"S, F, F, B, F, F, F, F, B, F, B, H"
1909,12,S,"S, F, F, B, F, F, F, F, B, F, F, H"
1910,12,S,"S, F, F, B, F, F, F, F, F, B, B, H"
1911,12,S,"S, F, F, B, F, F, F, F, F, B, F, H"
1912,12,S,"S, F, F, B, F, F, F, F, F, F, B, H"
1913,12,S,"S, F, F, B, F, F, F, F, F, F, F, H"
1914,12,S,"S, F, F, F, B, B, B, F, F, F, F, H"
1915,12,S,"S, F, F, F, B, B, F, B, F, F, F, H"
1916,12,S,"S, F, F, F, B, B, F, F, B, F, F, H"
1917,12,S,"S, F, F, F, B, B, F, F, F, B, F, H"
1918,12,S,"S, F, F, F, B, B, F, F, F, F, B, H"
1919,12,S,"S, F, F, F, B, B, F, F, F, F, F, H"
1920,12,S,"S, F, F, F, B, F, B, B, F, F, F, H"
1921,12,S,"S, F, F, F, B, F, B, F, B, F, F, H"
1922,12,S,"S, F, F, F, B, F, B, F, F, B, F, H"
1923,12,S,"S, F, F, F, B, F, B, F, F, F, B, H"
1924,12,S,"S, F, F, F, B, F, B, F, F, F, F, H"
1925,12,S,"S, F, F, F, B, F, F, B, B, F, F, H"
1926,12,S,"S, F, F, F, B, F, F, B, F, B, F, H"
1927,12,S,"S, F, F, F, B, F, F, B, F, F, B, H"
1928,12,S,"S, F, F, F, B, F, F, B, F, F, F, H"
1929,12,S,"S, F, F, F, B, F, F, F, B, B, F, H"
1930,12,S,"S, F, F, F, B, F, F, F, B, F, B, H"
1931,12,S,"S, F, F, F, B, F, F, F, B, F, F, H"
1932,12,S,"S, F, F, F, B, F, F, F, F, B, B, H"
1933,12,S,"S, F, F, F, B, F, F, F, F, B, F, H"
1934,12,S,"S, F, F, F, B, F, F, F, F, F, B, H"
1935,12,S,"S, F, F, F, B, F, F, F, F, F, F, H"
1936,12,S,"S, F, F, F, F, B, B, B, F, F, F, H"
1937,12,S,"S, F, F, F, F, B, B, F, B, F, F, H"
1938,12,S,"S, F, F, F, F, B, B, F, F, B, F, H"
1939,12,S,"S, F, F, F, F, B, B, F, F, F, B, H"
1940,12,S,"S, F, F, F, F, B, B, F, F, F, F, H"
1941,12,S,"S, F, F, F, F, B, F, B, B, F, F, H"
1942,12,S,"S, F, F, F, F, B, F, B, F, B, F, H"
1943,12,S,"S, F, F, F, F, B, F, B, F, F, B, H"
1944,12,S,"S, F, F, F, F, B, F, B, F, F, F, H"
1945,12,S,"S, F, F, F, F, B, F, F, B, B, F, H"
1946,12,S,"S, F, F, F, F, B, F, F, B, F, B, H"
1947,12,S,"S, F, F, F, F, B, F, F, B, F, F, H"
1948,12,S,"S, F, F, F, F, B, F, F, F, B, B, H"
1949,12,S,"S, F, F, F, F, B, F, F, F, B, F, H"
1950,12,S,"S, F, F, F, F, B, F, F, F, F, B, H"
1951,12,S,"S, F, F, F, F, B, F, F, F, F, F, H"
1952,12,S,"S, F, F, F, F, F, B, B, B, F, F, H"
1953,12,S,"S, F, F, F, F, F, B, B, F, B, F, H"
1954,12,S,"S, F, F, F, F, F, B, B, F, F, B, H"
1955,12,S,"S, F, F, F, F, F, B, B, F, F, F, H"
1956,12,S,"S, F, F, F, F, F, B, F, B, B, F, H"
1957,12,S,"S, F, F, F, F, F, B, F, B, F, B, H"
1958,12,S,"S, F, F, F, F, F, B, F, B, F, F, H"
1959,12,S,"S, F, F, F, F, F, B, F, F, B, B, H"
1960,12,S,"S, F, F, F, F, F, B, F, F, B, F, H"
1961,12,S,"S, F, F, F, F, F, B, F, F, F, B, H"
1962,12,S,"S, F, F, F, F, F, B, F, F, F, F, H"
1963,12,S,"S, F, F, F, F, F, F, B, B, B, F, H"
1964,12,S,"S, F, F, F, F, F, F, B, B, F, B, H"
1965,12,S,"S, F, F, F, F, F, F, B, B, F, F, H"
1966,12,S,"S, F, F, F, F, F, F, B, F, B, B, H"
1967,12,S,"S, F, F, F, F, F, F, B, F, B, F, H"
1968,12,S,"S, F, F, F, F, F, F, B, F, F, B, H"
1969,12,S,"S, F, F, F, F, F, F, B, F, F, F, H"
1970,12,S,"S, F, F, F, F, F, F, F, B, B, B, H"
1971,12,S,"S, F, F, F, F, F, F, F, B, B, F, H"
1972,12,S,"S, F, F, F, F, F, F, F, B, F, B, H"
1973,12,S,"S, F, F, F, F, F, F, F, B, F, F, H"
1974,12,C,"C, B, B, B, F, F, F, F, F, F, F, H"
1975,12,C,"C, B, B, F, B, F, F, F, F, F, F, H"
1976,12,C,"C, B, B, F, F, B, F, F, F, F, F, H"
1977,12,C,"C, B, B, F, F, F, B, F, F, F, F, H"
1978,12,C,"C, B, B, F, F, F, F, B, F, F, F, H"
1979,12,C,"C, B, B, F, F, F, F, F, B, F, F, H"
1980,12,C,"C, B, B, F, F, F, F, F, F, B, F, H"
1981,12,C,"C, B, B, F, F, F, F, F, F, F, B, H"
1982,12,C,"C, B, F, B, B, F, F, F, F, F, F, H"
1983,12,C,"C, B, F, B, F, B, F, F, F, F, F, H"
1984,12,C,"C, B, F, B, F, F, B, F, F, F, F, H"
1985,12,C,"C, B, F, B, F, F, F, B, F, F, F, H"
1986,12,C,"C, B, F, B, F, F, F, F, B, F, F, H"
1987,12,C,"C, B, F, B, F, F, F, F, F, B, F, H"
1988,12,C,"C, B, F, B, F, F, F, F, F, F, B, H"
1989,12,C,"C, B, F, B, F, F, F, F, F, F, F, H"
1990,12,C,"C, B, F, F, B, B, F, F, F, F, F, H"
1991,12,C,"C, B, F, F, B, F, B, F, F, F, F, H"
1992,12,C,"C, B, F, F, B, F, F, B, F, F, F, H"
1993,12,C,"C, B, F, F, B, F, F, F, B, F, F, H"
1994,12,C,"C, B, F, F, B, F, F, F, F, B, F, H"
1995,12,C,"C, B, F, F, B, F, F, F, F, F, B, H"
1996,12,C,"C, B, F, F, B, F, F, F, F, F, F, H"
1997,12,C,"C, B, F, F, F, B, B, F, F, F, F, H"
1998,12,C,"C, B, F, F, F, B, F, B, F, F, F, H"
1999,12,C,"C, B, F, F, F, B, F, F, B, F, F, H"
2000,12,C,"C, B, F, F, F, B, F, F, F, B, F, H"
2001,12,C,"C, B, F, F, F, B, F, F, F, F, B, H"
2002,12,C,"C, B, F, F, F, B, F, F, F, F, F, H"
2003,12,C,"C, B, F, F, F, F, B, B, F, F, F, H"
